epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09236263633976059,0.26174222358635496,0.8796909279814368,0.09236263633976059,0.26174222358635496
2,0.09103738492535006,0.26101260100092205,0.8806907111512253,0.09103738492535006,0.26101260100092205
3,0.09092581476415357,0.26096704070057186,0.8778749257561081,0.09092581476415357,0.26096704070057186
4,0.09093347095674084,0.2608305567077228,0.8741423208729815,0.09093347095674084,0.2608305567077228
5,0.09094952028845588,0.26090256976229803,0.8749953704467479,0.09094952028845588,0.26090256976229803
6,0.09082559183720619,0.26082324768815723,0.8824933788760077,0.09082559183720619,0.26082324768815723
7,0.0907756055915548,0.2608139674578394,0.8834696024762263,0.0907756055915548,0.2608139674578394
8,0.09085725440133002,0.260675918843065,0.8853687667076062,0.09085725440133002,0.260675918843065
9,0.09078129753470421,0.2609008625149727,0.8798542294472413,0.09078129753470421,0.2609008625149727
10,0.0907458659982489,0.260778862450804,0.8942518131481131,0.0907458659982489,0.260778862450804
11,0.09071266843426612,0.2607321675334658,0.8997127638079219,0.09071266843426612,0.2607321675334658
12,0.0907088469473585,0.26068119278975893,0.8830825436176543,0.0907088469473585,0.26068119278975893
13,0.0906805832299494,0.2607501468488148,0.8969532273050328,0.0906805832299494,0.2607501468488148
14,0.09069174450011022,0.2606341562100819,0.8869041404710448,0.09069174450011022,0.2606341562100819
