aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,DE,DE,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,1,15813,1704,4631,0.8790293992102493,2.7258705162207963,6.371548552733768,1.798462587730292,0.8759245753880001,2.0540216220850525,5.56560516241995,1.3551931464560563,true,56,"{""DE"": 1.0}"
