aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,32,0.1,40,20,10,15813,1704,4631,0.2160624776870117,60.16688265827812,126.72277166010639,0.5917862211346695,0.23420278937543806,49.31814119027191,151.4336686688623,0.4850807473962015,true,56,"{""SD"": 0.23544609546661377, ""DE"": 0.20953775942325592, ""DC"": 0.3327881991863251, ""ATD"": 0.22222794592380524}"
