epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.005042061712893267,0.005795772769488394,0.23176061262984762,0.005042061712893267,0.005795772769488394
2,0.004396076779812574,0.005749200054976557,0.22426912158721235,0.004396076779812574,0.005749200054976557
3,0.004379672591664618,0.005754575299631272,0.2244070313467971,0.004379672591664618,0.005754575299631272
4,0.004324743058532476,0.00575818686879107,0.2163142391442171,0.004324743058532476,0.00575818686879107
5,0.004302443832256681,0.005750463460572064,0.21613540121081837,0.004302443832256681,0.005750463460572064
6,0.004286898276580858,0.005764696796956871,0.2162866643396518,0.004286898276580858,0.005764696796956871
7,0.0042557604188445,0.005762617885401207,0.2159685332515687,0.0042557604188445,0.005762617885401207
8,0.004261145663012059,0.005739567019710583,0.22098722408308571,0.004261145663012059,0.005739567019710583
9,0.0042342265303652255,0.005759919145410615,0.21595150257947868,0.0042342265303652255,0.005759919145410615
10,0.004247212013597751,0.005760906912785556,0.21994846407687965,0.004247212013597751,0.005760906912785556
11,0.004233346066264916,0.005756646461252656,0.22241300617739804,0.004233346066264916,0.005756646461252656
12,0.004187851168793596,0.00574577779376081,0.21975770013673854,0.004187851168793596,0.00574577779376081
13,0.004201664735803441,0.005743676879709321,0.2179970953243019,0.004201664735803441,0.005743676879709321
14,0.004188472649172669,0.0057474303258849046,0.22124298916819105,0.004188472649172669,0.0057474303258849046
