sd_weight,de_weight
0.08302917268528912,0.039815334387593736
0.08160984875132873,0.03380814468940245
0.0853198349815866,0.016362291485997042
0.09460199317520758,0.08566433566433566
0.093668241695867,0.04895104895104895
0.10337042318001612,0.0779896013864818
0.08690027379529068,0.04020979020979021
0.10161074143227165,0.1906005221932115
0.08888858272028465,0.06643356643356643
0.08196986133458146,0.021585279547062988
0.09115313832393339,0.02300070771408351
0.09287515311412163,0.018564356435643563
0.08992392457672094,0.07572540693559802
0.08796655172863983,0.036093418259023353
0.08523862308320616,0.0311284046692607
0.08175425815735173,0.022448979591836733
0.08696709356383846,0.05110331234075285
0.08763731018893908,0.17617681436616725
0.08172052696819289,0.07140031645569621
0.08585518881306176,0.11571958265068552
0.09080413082184455,0.08413057064564204
0.08279411135182377,0.025088356812185773
0.08243805659651951,0.029891667781195667
0.0825938888583772,0.025767991923465218
0.08181316974003727,0.08536342251106416
0.08619856344094272,0.12677714389205832
0.08763731018893908,0.17617681436616725
0.08176874799591922,0.03209010732121985
0.0885924527652842,0.05886728296674105
0.08172052696819289,0.07140031645569621
0.08247897447391621,0.06269778481012658
0.08270545983850398,0.04409337420419712
0.08731234311002155,0.08565961278703287
