sd_mid,de_median,count
0.08172144812465144,0.029623937370923586,134
0.08247886642186054,0.033860045146726865,134
0.08328375911008215,0.03790025146724971,132
0.08433443579976664,0.02877085644732165,134
0.08547075421463861,0.04346277798550647,134
0.0865765281307347,0.042004777244222316,132
0.0876204046501573,0.038585579359594564,134
0.08935866478771472,0.0519530498364441,134
0.09114208254156428,0.04702216534407653,132
0.09781585609685482,0.09517543859649123,134
