station_name,pagerank,betweenness,out_strength,in_strength,z_pagerank,z_betweenness,z_out_strength,z_in_strength,bridge_vs_popularity,pagerank_eps,betweenness_eps
Meilahden sairaala,0.0030102361587589803,0.051286353467561524,57197.0,55173.0,0.4697740234812177,0.8734655028109269,0.6655527431595195,0.6117852365174467,0.4036914793297092,0.00301024615875898,0.051286363467561526
Kontulankaari,0.0010597426819167928,0.0,910.0,861.0,-0.7003607144609421,-0.2991432458234928,-0.7015767713953068,-0.6975137852733523,0.4012174686374493,0.0010597526819167927,1e-08
Siltamäki,0.001067421178573974,0.0,505.0,584.0,-0.6957542516450361,-0.2991432458234928,-0.7114136334308515,-0.7041914224260267,0.39661100582154335,0.001067431178573974,1e-08
Mäkitorpantie,0.0010677135422723367,0.0,5773.0,5719.0,-0.6955788576108447,-0.2991432458234928,-0.5834615613240627,-0.5804020116715756,0.3964356117873519,0.0010677235422723366,1e-08
Meri-Rastilan tori,0.001068825403272315,0.0,1386.0,1383.0,-0.6949118329859051,-0.2991432458234928,-0.6900154224350123,-0.6849299347545941,0.3957685871624123,0.001068835403272315,1e-08
Kontula (M),0.0024179745243323955,0.035011185682326626,2514.0,2423.0,0.11446603572268237,0.5013508399400262,-0.6626179400249026,-0.6598586616904014,0.3868848042173438,0.0024179845243323954,0.03501119568232663
Halmetie,0.0010983012006228433,0.00038222432070868885,601.0,634.0,-0.6772287928640606,-0.2904040871175157,-0.7090819328002039,-0.702986072759479,0.3868247057465449,0.0010983112006228432,0.00038223432070868884
Marttila,0.0010899863539571748,0.0,6168.0,6192.0,-0.6822170130450955,-0.2991432458234928,-0.5738675847708771,-0.5689994038260341,0.38307376722160275,0.0010899963539571747,1e-08
Von Daehnin katu,0.001365859070226241,0.007024608501118568,4426.0,4670.0,-0.5167162039475353,-0.13853293085240975,-0.6161782357978373,-0.6056902476757468,0.3781832730951255,0.0013658690702262409,0.007024618501118568
Lepolantie,0.0012217465264279996,0.0031431767337807607,5775.0,6331.0,-0.6031718089898775,-0.22727780234120878,-0.5834129842275909,-0.5656485317530314,0.3758940066486688,0.0012217565264279996,0.0031431867337807606
Pitäjänmäen asema,0.001635786276831632,0.013996155273009342,10923.0,10397.0,-0.3547822088254312,0.02086418326301997,-0.4583755379091115,-0.4676294968693705,0.3756463920884512,0.001635796276831632,0.013996165273009342
Siltavoudintie,0.0011063973651191765,0.0,5672.0,5316.0,-0.672371763894863,-0.2991432458234928,-0.5859147046958899,-0.5901171299839502,0.3732285180713702,0.0011064073651191764,1e-08
Humalniementie,0.0011068099929532475,0.0,5652.0,5537.0,-0.672124221327702,-0.2991432458234928,-0.5864004756606082,-0.5847894844578092,0.3729809755042092,0.0011068199929532474,1e-08
Relanderinaukio,0.001125625155126149,0.0,12459.0,12068.0,-0.6608366804464213,-0.2991432458234928,-0.4210683278187494,-0.4273467110133456,0.3616934346229285,0.001125635155126149,1e-08
Haapasaarentie,0.0011262992644885308,0.0,1127.0,1129.0,-0.660432270592474,-0.2991432458234928,-0.6963061564281138,-0.6910531110606565,0.3612890247689812,0.0011263092644885307,1e-08
Nuottaniementie,0.0011269890499769307,0.0,6097.0,6833.0,-0.6600184563596718,-0.2991432458234928,-0.5755920716956269,-0.5535468211008923,0.36087521053617905,0.0011269990499769306,1e-08
Maarinranta,0.001131259002974695,0.0,5730.0,7318.0,-0.657456837778843,-0.2991432458234928,-0.5845059688982069,-0.5418549293353794,0.35831359195535023,0.001131269002974695,1e-08
Laajalahden keskus,0.001135006325334931,1.1185682326621925e-05,7900.0,7725.0,-0.6552087543476293,-0.2988874969143031,-0.5317998192262761,-0.5320433830496809,0.35632125743332616,0.0011350163253349308,1.1195682326621924e-05
Koivu-Mankkaa,0.0011356695183031423,0.0,7311.0,7350.0,-0.6548108934271614,-0.2991432458234928,-0.5461057741372287,-0.5410835055487888,0.3556676476036686,0.0011356795183031423,1e-08
Diakoniapuisto,0.004833291225474028,0.09699105145413871,114154.0,102517.0,1.563456257270783,1.918455545759725,2.0489555850324073,1.753106728778155,0.3549992884889419,0.004833301225474028,0.0969910614541387
Purjetie,0.0011373014534131534,0.0,1215.0,1206.0,-0.6538318673576238,-0.2991432458234928,-0.6941687641833535,-0.6891968725741731,0.354688621534131,0.0011373114534131534,1e-08
Hernepellontie,0.0011386990016415814,0.0,7259.0,7553.0,-0.6529934540281516,-0.2991432458234928,-0.5473687786454962,-0.536189785902605,0.3538502082046588,0.0011387090016415813,1e-08
Piispankallio,0.0011407022469421847,0.0,7618.0,7486.0,-0.651791672559674,-0.2991432458234928,-0.5386491898288035,-0.537804954455779,0.3526484267361812,0.0011407122469421847,1e-08
Vesakkotie,0.0011563054526029669,0.00033557046979865775,8276.0,8501.0,-0.6424310398871177,-0.29147077854780407,-0.5226673250895728,-0.5133363562248602,0.35096026133931363,0.0011563154526029668,0.00033558046979865775
Avaruuskatu,0.0011439527705639054,0.0,7210.0,7343.0,-0.6498416272755263,-0.2991432458234928,-0.5485589175090559,-0.5412522545021055,0.3506983814520335,0.0011439627705639053,1e-08
Ruskeasuon varikko,0.0011481127432843995,0.0,12121.0,12045.0,-0.6473459877633027,-0.2991432458234928,-0.42927785712248795,-0.4279011718599576,0.3482027419398099,0.0011481227432843994,1e-08
Jännetie,0.0016712188814887949,0.013681382303013951,10628.0,10653.0,-0.333525577076915,0.013667229034568277,-0.46554065963870583,-0.46145810657664615,0.3471928061114833,0.0016712288814887948,0.013681392303013951
Tapanilan asema,0.0017180215446741748,0.01442334716086023,1044.0,1011.0,-0.30544785076219594,0.03063147828734725,-0.6983221059316945,-0.6938977362737091,0.3360793290495432,0.0017180315446741748,0.01442335716086023
Huovitie,0.0011725697128856815,0.0,9411.0,9342.0,-0.632673829124973,-0.2991432458234928,-0.49509982284181175,-0.4930623748335275,0.3335305833014803,0.0011725797128856815,1e-08
Radiokatu,0.0011731661767451973,0.0,19765.0,17381.0,-0.6323160001497763,-0.2991432458234928,-0.24361619440717014,-0.2992662554459845,0.3331727543262835,0.0011731761767451972,1e-08
Oulunkylän asema,0.0027861601474412235,0.042237136465324385,17378.0,17455.0,0.3353469526422405,0.6665646352765222,-0.30159295904629413,-0.2974823379394939,0.3312176826342817,0.0027861701474412234,0.042237146465324386
Mäntyviita,0.0015699024313222025,0.010279642058165549,12454.0,12565.0,-0.39430706610647687,-0.06410999827822955,-0.42118977055992896,-0.41536553532786125,0.3301970678282473,0.0015699124313222025,0.010279652058165549
Huhtakuja,0.0011971136175181157,0.0,848.0,819.0,-0.617949516659367,-0.2991432458234928,-0.7030826613859334,-0.6985262789932524,0.31880627083587426,0.0011971236175181157,1e-08
Tekniikantie,0.0012006409741781709,0.0,9739.0,9108.0,-0.615833394452322,-0.2991432458234928,-0.48713317902043235,-0.49870341127297085,0.3166901486288292,0.0012006509741781708,1e-08
Valimon asema,0.0014800057128418543,0.007114093959731544,10186.0,10013.0,-0.44823766078406846,-0.13648693957889274,-0.4762761979589793,-0.47688658230845704,0.3117507212051757,0.0014800157128418542,0.007114103959731544
Reiherintie,0.0012100304015805947,0.0,5462.0,5855.0,-0.610200514720394,-0.2991432458234928,-0.5910152998254316,-0.5771234605785657,0.3110572688969013,0.0012100404015805946,1e-08
Lokitie,0.0012105242168985878,0.0,1437.0,1386.0,-0.6099042663788475,-0.2991432458234928,-0.6887767064749808,-0.6848576137746012,0.31076102055535476,0.0012105342168985877,1e-08
Kalkkipellonmäki,0.0012124696552303236,0.0,7054.0,6306.0,-0.608737164309799,-0.2991432458234928,-0.5523479310338584,-0.5662512065863052,0.3095939184863062,0.0012124796552303236,1e-08
Prinsessantie,0.0012139543416878908,0.0,5762.0,4968.0,-0.6078464752510668,-0.2991432458234928,-0.5837287353546577,-0.5985063636631223,0.30870322942757406,0.0012139643416878908,1e-08
Pohjolankatu,0.001216555894802994,0.0,14622.0,13197.0,-0.6062857585869371,-0.2991432458234928,-0.3685321979844699,-0.400129915542698,0.30714251276344434,0.001216565894802994,1e-08
A.I. Virtasen aukio,0.0012165792538682465,0.0,14994.0,14392.0,-0.6062717450800875,-0.2991432458234928,-0.35949685804071035,-0.3713220585122074,0.30712849925659474,0.0012165892538682464,1e-08
Pukinmäen liikuntapuisto,0.0012464144973917263,0.0007606263982102908,1165.0,1150.0,-0.5883730669884755,-0.2817523199985984,-0.695383191595149,-0.6905468642007064,0.30662074698987707,0.0012464244973917262,0.0007606363982102909
Kylävoudintie,0.0012243144041343811,2.237136465324385e-05,8576.0,8298.0,-0.6016312947852933,-0.2986317480051135,-0.515380760618799,-0.518230075871044,0.3029995467801798,0.001224324404134381,2.238136465324385e-05
Tupasaarentie,0.0012259275143340625,0.0,8595.0,9060.0,-0.6006635621047247,-0.2991432458234928,-0.5149192782023166,-0.49986054695285664,0.30152031628123194,0.0012259375143340624,1e-08
Maunula,0.0012618306852480194,0.000921835126415073,7591.0,7444.0,-0.5791246295281793,-0.27806645129731283,-0.5393049806311732,-0.5388174481756791,0.3010581782308665,0.0012618406852480193,0.0009218451264150731
Suurpellonaukio,0.001226911399728252,0.0,7050.0,7754.0,-0.600073312256897,-0.2991432458234928,-0.552445085226802,-0.5313442802430832,0.3009300664334042,0.001226921399728252,1e-08
Orionintie,0.0012308284111726146,0.0,7469.0,8170.0,-0.597723429412179,-0.2991432458234928,-0.5422681835159545,-0.5213157710174061,0.29858018358868627,0.0012308384111726146,1e-08
Mamsellimyllynkatu,0.0012381196503371932,0.0,4141.0,3896.0,-0.5933492890572314,-0.2991432458234928,-0.6231004720450725,-0.6243490605139055,0.2942060432337386,0.001238129650337193,1e-08
Mankkaanaukio,0.0012393205363794937,0.0,6925.0,7960.0,-0.5926288567712025,-0.2991432458234928,-0.555481153756291,-0.5263782396169066,0.2934856109477097,0.0012393305363794936,1e-08
Sumukuja,0.0012503421696135292,0.0,1392.0,1387.0,-0.5860167885591712,-0.2991432458234928,-0.6898696911455968,-0.6848335067812703,0.2868735427356784,0.001250352169613529,1e-08
Toppelundinportti,0.0012548170945680505,0.0,7796.0,8613.0,-0.5833322037599197,-0.2991432458234928,-0.534325828242811,-0.5106363729717933,0.2841889579364269,0.0012548270945680505,1e-08
Westendintie,0.0012583470400701936,0.0,8646.0,8785.0,-0.5812145284617753,-0.2991432458234928,-0.5136805622422851,-0.5064899701188691,0.28207128263828257,0.0012583570400701936,1e-08
Vallikatu,0.0012592198587182365,0.0,7786.0,6278.0,-0.580690909474004,-0.2991432458234928,-0.5345687137251701,-0.5669262023995719,0.28154766365051126,0.0012592298587182364,1e-08
Halkaisijantie,0.0012622177627769418,3.3557046979865775e-05,1609.0,1549.0,-0.5788924150305425,-0.2983759990959239,-0.6845990761784038,-0.6809281738616556,0.28051641593461857,0.0012622277627769418,3.356704697986578e-05
Opastinsilta,0.0012624652137131287,0.0,25519.0,18250.0,-0.5787439649383957,-0.2991432458234928,-0.10385988785772762,-0.2783172782413851,0.279600719114903,0.0012624752137131287,1e-08
Mankkaanlaaksontie,0.0012749367152535694,0.0002796420581655481,7688.0,8092.0,-0.5712620956781124,-0.2927495230937522,-0.5369489914522896,-0.5231961164972205,0.2785125725843602,0.0012749467152535694,0.0002796520581655481
Metsänneidonpolku,0.0012660485414300086,0.0,7705.0,8707.0,-0.5765942647272777,-0.2991432458234928,-0.5365360861322791,-0.5083703155986836,0.27745101890378493,0.0012660585414300085,1e-08
Upseerinkatu,0.0012704505542825103,0.0,7411.0,7184.0,-0.573953421157824,-0.2991432458234928,-0.5436769193136375,-0.5450852664417272,0.2748101753343312,0.0012704605542825102,1e-08
Hanasaari,0.0012705122751847909,0.0,12205.0,12207.0,-0.5739163937221144,-0.2991432458234928,-0.42723761907067126,-0.42399583894034293,0.2747731478986217,0.0012705222751847908,1e-08
Margareetankuja,0.001277635576287529,0.0,7151.0,6938.0,-0.5696430023121467,-0.2991432458234928,-0.5499919418549748,-0.551015586801142,0.27049975648865393,0.001277645576287529,1e-08
Mellunmäki (M),0.0017296973266202225,0.011770260699470507,1592.0,1634.0,-0.2984433474352598,-0.030028564495316996,-0.6850119814984142,-0.6788790794285245,0.2684147829399428,0.0017297073266202224,0.011770270699470507
Marjaniemi,0.0012819669415936557,0.0,3905.0,4166.0,-0.5670445414264318,-0.2991432458234928,-0.6288325694287479,-0.6178401723145478,0.267901295602939,0.0012819769415936557,1e-08
Friisilänaukio,0.0012871362226986155,0.0,7863.0,8196.0,-0.563943400375248,-0.2991432458234928,-0.5326984955110048,-0.5206889891908013,0.26480015455175526,0.0012871462226986155,1e-08
Säterinniitty,0.0012920639393281734,0.0,7148.0,7254.0,-0.5609871780266781,-0.2991432458234928,-0.5500648074996826,-0.5433977769085604,0.2618439322031853,0.0012920739393281733,1e-08
Isosaarentie,0.001295840706583565,0.0,6840.0,6889.0,-0.558721430094103,-0.2991432458234928,-0.5575456803563437,-0.5521968294743588,0.25957818427061025,0.001295850706583565,1e-08
Tiistiläntie,0.0012961661372204673,0.0,8874.0,8423.0,-0.5585261986321417,-0.2991432458234928,-0.508142773244497,-0.5152167017046746,0.2593829528086489,0.0012961761372204672,1e-08
Aulangontie,0.0013000514816199674,0.0,5563.0,5343.0,-0.556195313394789,-0.2991432458234928,-0.5885621564536044,-0.5894662411640144,0.2570520675712962,0.0013000614816199674,1e-08
Näyttelijäntie,0.0013031953990930356,6.745135071329803e-05,8144.0,8161.0,-0.5543092229811896,-0.2976010413459674,-0.5258734134567133,-0.5215327339573848,0.2567081816352222,0.0013032053990930355,6.746135071329803e-05
Gallen-Kallelan tie,0.0014035545034009435,0.002337807606263982,10781.0,10847.0,-0.49410206227354814,-0.2456917238028616,-0.46182451175861117,-0.456781349870441,0.24841033847068653,0.0014035645034009435,0.002337817606263982
Painiitty,0.0013227714953540689,0.0,6022.0,5944.0,-0.5425651845928017,-0.2991432458234928,-0.5774137128133204,-0.5749779381721107,0.2434219387693089,0.0013227814953540688,1e-08
Ruomelantie,0.001333180583596877,0.0,10560.0,8916.0,-0.5363205927047353,-0.2991432458234928,-0.46719228091874787,-0.5033319539925141,0.23717734688124253,0.001333190583596877,1e-08
Sörnäinen (M),0.006933584387633231,0.14691275167785237,155498.0,149751.0,2.823458414716456,3.059862927473011,3.053141323297988,2.8917764517724582,0.23640451275655527,0.006933594387633231,0.14691276167785236
Ulappasilta,0.0019641809694233114,0.016420581655480986,2246.0,2247.0,-0.1577725586421963,0.07629615286687327,-0.6691272709521273,-0.6641014925166494,0.23406871150906958,0.0019641909694233114,0.016420591655480987
Gunillantie,0.001425527509205012,0.0022371364653243847,6391.0,6965.0,-0.4809200764358045,-0.24799346398556824,-0.5684512385142686,-0.5503646979812062,0.23292661245023624,0.0014255375092050119,0.0022371464653243847
Peukaloisentie,0.0013417242819531573,0.0,6560.0,6203.0,-0.5311950804403374,-0.2991432458234928,-0.5643464738623992,-0.5687342268993936,0.2320518346168446,0.0013417342819531572,1e-08
Olarinluoma,0.0013515416997385134,0.0,7788.0,8940.0,-0.525305441882748,-0.2991432458234928,-0.5345201366286984,-0.5027533861525711,0.2261621960592552,0.0013515516997385133,1e-08
Linnakepolku,0.0013554591361354023,0.0,9098.0,9599.0,-0.522955304101667,-0.2991432458234928,-0.5027021384396525,-0.4868668775474722,0.22381205827817424,0.0013554691361354022,1e-08
Malminkartanon asema,0.00136169956743354,1.1241891785549672e-05,1458.0,1485.0,-0.5192115615419562,-0.2988862117439052,-0.6882666469620267,-0.6824710214348367,0.22032534979805107,0.0013617095674335398,1.1251891785549672e-05
Keilaranta,0.0013704454345239592,0.0,13327.0,12661.0,-0.5139647647608191,-0.2991432458234928,-0.39998586794997704,-0.4130512639680896,0.21482151893732632,0.0013704554345239592,1e-08
Eteläinen Hesperiankatu,0.003519175993171629,0.05631991051454139,72868.0,74281.0,0.7750958237534852,0.9885525119462573,1.0461785825645096,1.0724216650853247,0.21345668819277208,0.003519185993171629,0.05631992051454139
Auringonkatu,0.001373018052606268,0.0,11269.0,9542.0,-0.5124214067228104,-0.2991432458234928,-0.4499717002194857,-0.4882409761673366,0.21327816089931767,0.001373028052606268,1e-08
Vanha Viertotie,0.0013734630442300572,0.0,14954.0,14768.0,-0.5121544485590067,-0.2991432458234928,-0.36046839997014685,-0.36225782901976855,0.21301120273551394,0.0013734730442300572,1e-08
Alakiventie,0.0013845793717582587,0.0,4086.0,4020.0,-0.5054855716037501,-0.2991432458234928,-0.6244363421980477,-0.6213597933408671,0.2063423257802573,0.0013845893717582586,1e-08
Oravannahkatori,0.0013876328185011336,0.0,11744.0,10265.0,-0.5036537561443727,-0.2991432458234928,-0.4384346398074271,-0.4708116199890565,0.2045105103208799,0.0013876428185011335,1e-08
Kotinummentie,0.0013944529719044333,3.3725675356649016e-05,696.0,761.0,-0.4995622282771708,-0.2983721435847301,-0.7067745207177922,-0.6999244846064477,0.2011900846924407,0.0013944629719044332,3.373567535664902e-05
Syystie,0.0014038422896003246,0.0,1173.0,1147.0,-0.49392941436008714,-0.2991432458234928,-0.6951888832092618,-0.6906191851806993,0.19478616853659436,0.0014038522896003245,1e-08
Tiistinkallio,0.0014085465819240065,0.0,8341.0,9308.0,-0.4911072281130012,-0.2991432458234928,-0.5210885694542385,-0.49388201260677994,0.19196398228950845,0.0014085565819240064,1e-08
Pajamäki,0.0014122036134571684,0.0,11070.0,11190.0,-0.4889133117090199,-0.2991432458234928,-0.4548051213184323,-0.4485126511579236,0.18977006588552714,0.0014122136134571684,1e-08
Vuosaaren puistopolku,0.0014146340589892136,0.0,1569.0,1521.0,-0.48745524544041247,-0.2991432458234928,-0.6855706181078403,-0.6816031696749224,0.1883119996169197,0.0014146440589892135,1e-08
Tontunmäentie,0.001417864974057131,0.0,10044.0,10064.0,-0.4855169636664936,-0.2991432458234928,-0.4797251718084789,-0.47565712564857837,0.18637371784300083,0.001417874974057131,1e-08
Teerisuontie,0.0015254967626893256,0.002516778523489933,1396.0,1527.0,-0.4209467939731914,-0.24159974125582767,-0.6897725369526532,-0.6814585277149366,0.17934705271736373,0.0015255067626893256,0.002516788523489933
Säteri,0.0014309319371601185,0.0,9051.0,8895.0,-0.4776778667262831,-0.2991432458234928,-0.5038437002067404,-0.5038382008524641,0.17853462090279032,0.0014309419371601184,1e-08
Ramsinniementie,0.0014381804267065514,0.0,2050.0,1946.0,-0.473329372605901,-0.2991432458234928,-0.6738878264063662,-0.6713576975092668,0.17418612678240825,0.0014381904267065514,1e-08
Ida Aalbergin tie,0.0014509338791927975,0.0003147729699953908,8482.0,8365.0,-0.46567835610159986,-0.29194629159504104,-0.5176638841529748,-0.51661490731787,0.17373206450655881,0.0014509438791927975,0.0003147829699953908
Aurinkolahdenaukio,0.0014414610491347412,0.0,1478.0,1683.0,-0.4713612705276968,-0.2991432458234928,-0.6877808759973083,-0.6776978367553077,0.172218024704204,0.0014414710491347411,1e-08
Ahertajantie,0.0014470685152883631,0.0,11227.0,10627.0,-0.4679972546947339,-0.2991432458234928,-0.450991819245394,-0.462084888403251,0.16885400887124113,0.001447078515288363,1e-08
Sofianlehdonkatu,0.001450785829797286,0.0,21511.0,21247.0,-0.465767173492007,-0.2991432458234928,-0.2012083891872663,-0.20606861922851455,0.16662392766851425,0.001450795829797286,1e-08
Leppävaaran urheilupuisto,0.0014757036755239166,0.0,7623.0,8033.0,-0.4508185273029313,-0.2991432458234928,-0.538527747087624,-0.5246184291037469,0.15167528147943854,0.0014757136755239166,1e-08
Matinkartanontie,0.0029791101946953944,0.03868008948545862,22783.0,23740.0,0.45110101983615714,0.5852364821542224,-0.17031335583118518,-0.14596988485444506,0.13413546231806528,0.0029791201946953944,0.03868009948545862
Tammisalon aukio,0.0015145495343866409,0.0,6926.0,7914.0,-0.4275142253813158,-0.2991432458234928,-0.5554568652080552,-0.5274871613101305,0.128370979557823,0.0015145595343866408,1e-08
Kriikunakuja,0.0015147797805241388,0.0,20191.0,21115.0,-0.42737609674517213,-0.2991432458234928,-0.23326927285867127,-0.20925074234820054,0.12823285092167935,0.0015147897805241387,1e-08
Leppävaaran uimahalli,0.0015155033273015915,0.0,8335.0,8233.0,-0.4269420285317299,-0.2991432458234928,-0.521234300743654,-0.519797030437556,0.12779878270823714,0.0015155133273015914,1e-08
Linnuntie,0.0015209250518182875,0.0,7899.0,7940.0,-0.42368944231605604,-0.2991432458234928,-0.531824107774512,-0.5268603794835256,0.12454619649256327,0.0015209350518182875,1e-08
Pukinmäen asema,0.001966629377167692,0.011590390430901711,2037.0,2244.0,-0.15630371653205255,-0.034141109768717995,-0.6742035775334331,-0.6641738134966423,0.12216260676333456,0.001966639377167692,0.01159040043090171
Thalianaukio,0.0015365128180586623,0.0001901565995525727,11597.0,11535.0,-0.4143380720185688,-0.29479551436726914,-0.4420050563981063,-0.4401957384587443,0.11954255765129967,0.0015365228180586623,0.0001901665995525727
Otto Brandtin tie,0.002192570847960098,0.016885321461895607,10576.0,11478.0,-0.020757524322290628,0.08692194171702297,-0.4668036641469733,-0.44156983707860875,0.1076794660393136,0.002192580847960098,0.01688533146189561
Koukkusaarentie,0.0015801604901316568,0.00021359594392544377,1872.0,1863.0,-0.38815307938500926,-0.2942595983113291,-0.6782111879923587,-0.673358577955736,0.09389348107368017,0.0015801704901316567,0.00021360594392544376
Haagan tori,0.0015788498327226317,0.0,17730.0,18096.0,-0.3889393654105972,-0.2991432458234928,-0.2930433900672528,-0.2820297552143521,0.08979611958710443,0.0015788598327226317,1e-08
Siilitie 9,0.0015796287854281266,0.0,8682.0,8242.0,-0.38847205822360303,-0.2991432458234928,-0.5128061745057922,-0.5195800674975773,0.08932881240011026,0.0015796387854281266,1e-08
Kiskontie,0.001580931938269205,0.0,28099.0,27625.0,-0.38769027431799236,-0.2991432458234928,-0.04119543340907248,-0.05231421576368696,0.08854702849449958,0.001580941938269205,1e-08
Asentajanpuisto,0.0015814606158455844,0.0,8279.0,8371.0,-0.38737311150527987,-0.2991432458234928,-0.522594459444865,-0.5164702653578843,0.08822986568178709,0.0015814706158455843,1e-08
Keilalahti,0.0015934434865497859,0.0,15299.0,15430.0,-0.38018438032635987,-0.2991432458234928,-0.3520888508287569,-0.3462989994346767,0.0810411345028671,0.0015934534865497858,1e-08
Teljäntie,0.001601832101652817,0.0,16900.0,17702.0,-0.3751519051851588,-0.2991432458234928,-0.31320288510306044,-0.29152791058674815,0.07600865936166601,0.001601842101652817,1e-08
Nelikkotie,0.0016020326518661771,0.0,11726.0,11319.0,-0.3750315916470002,-0.2991432458234928,-0.4388718336756735,-0.4454028490182305,0.0758883458235074,0.001602042651866177,1e-08
Katariina Saksilaisen katu,0.001622218077685441,0.0,13631.0,14160.0,-0.36292200592845936,-0.2991432458234928,-0.3926021492862595,-0.3769148809649889,0.06377876010496658,0.0016222280776854408,1e-08
Vanha Kauppahalli,0.0016259085177182406,0.0,31432.0,32973.0,-0.36070804718830374,-0.2991432458234928,0.03975829786122504,0.07660998457025753,0.06156480136481096,0.0016259185177182405,1e-08
Maistraatintori,0.001630137967008769,0.0,29049.0,26358.0,-0.3581707274812803,-0.2991432458234928,-0.018121312584955276,-0.08285777631400627,0.05902748165778754,0.001630147967008769,1e-08
Melkonkuja,0.001631894006768982,0.0,32108.0,32117.0,-0.35711724888777113,-0.2991432458234928,0.05617735646870212,0.05597439827896051,0.05797400306427836,0.0016319040067689819,1e-08
Jämeräntaival,0.0025059962436382996,0.022930648769574947,23926.0,22007.0,0.16727178599875256,0.22514201801523367,-0.1425515451975368,-0.18774730429698916,0.057870232016481116,0.0025060062436382995,0.02293065876957495
Hertanmäenkatu,0.0018743466638780353,0.00621923937360179,33311.0,29670.0,-0.2116657107216496,-0.15694685231406258,0.08539647999650528,-0.0030154144018850735,0.05471885840758703,0.0018743566638780352,0.00621924937360179
Saunalahdentie,0.0016378844000855815,0.0,20427.0,21135.0,-0.35352350843341285,-0.2991432458234928,-0.22753717547499583,-0.20876860248158144,0.05438026260992007,0.0016378944000855814,1e-08
Hollolantie,0.0016392802344188983,0.0,27821.0,26464.0,-0.352686123299231,-0.2991432458234928,-0.04794764981865625,-0.0803024350209251,0.053542877475738215,0.0016392902344188982,1e-08
Sateentie,0.001658964852851859,0.0004586129753914989,14498.0,14213.0,-0.34087698058482674,-0.2886575405467182,-0.3715439779657231,-0.37563721031844827,0.05221944003810852,0.001658974852851859,0.0004586229753914989
Pohjolanaukio,0.0018541282106335703,0.005575978325632638,20779.0,20583.0,-0.2237951101632259,-0.1716543423480628,-0.2189876064959545,-0.2220756628002683,0.05214076781516311,0.0018541382106335702,0.005575988325632638
Cygnaeuksenkatu,0.0016528401599272757,0.0,35821.0,34297.0,-0.34455128969448157,-0.2991432458234928,0.14636073606864652,0.10852764374044124,0.04540804387098879,0.0016528501599272756,1e-08
Ulvilantie,0.0016574241663495737,0.0,22086.0,21053.0,-0.34180126503797004,-0.2991432458234928,-0.18724247395161642,-0.2107453759347197,0.04265801921447726,0.0016574341663495736,1e-08
Eränkävijäntori,0.0016781634278265033,0.000302013422818792,10725.0,9903.0,-0.3293594237390645,-0.2922380252753729,-0.46318467045982226,-0.479538351574862,0.03712139846369161,0.0016781734278265032,0.000302023422818792
Haukilahdenranta,0.0016857560584696216,0.0,11017.0,12051.0,-0.3248044734286126,-0.2991432458234928,-0.4560924143749357,-0.4277565298999718,0.025661227605119796,0.0016857660584696215,1e-08
Yhdyskunnankuja,0.001689770525225496,0.0,10313.0,10513.0,-0.3223961254586579,-0.2991432458234928,-0.47319155233301835,-0.4648330856429798,0.023252879635165147,0.001689780525225496,1e-08
Puistolan asema,0.0029263868111081095,0.032230503749170906,1447.0,1488.0,0.41947135105243366,0.43777346035404285,-0.6885338209926216,-0.6823987004548439,0.018302109301609193,0.0029263968111081094,0.03223051374917091
Kalevalantie,0.0016983921438080399,0.0,12529.0,12740.0,-0.31722386750419646,-0.2991432458234928,-0.4193681294422355,-0.4111468114949442,0.01808062168070368,0.0016984021438080398,1e-08
Otsolahti,0.0017950414866252046,0.0024394905174642788,16642.0,15652.0,-0.25924225681317276,-0.24336685055299215,-0.319469330547926,-0.3409472469152048,0.015875406260180608,0.0017950514866252045,0.0024395005174642787
Muusantori,0.001703211940200634,0.0,17935.0,19920.0,-0.31433238837045774,-0.2991432458234928,-0.28806423767889067,-0.23805859937869112,0.015189142546964962,0.001703221940200634,1e-08
Rastila (M),0.0021411665044523947,0.01145413870246085,3333.0,3320.0,-0.05159587817152109,-0.037256362813319184,-0.64272561901969,-0.6382346886725353,0.014339515358201903,0.0021411765044523946,0.01145414870246085
Maatullinkuja,0.001706270305982631,0.0,876.0,866.0,-0.31249762189451846,-0.2991432458234928,-0.7024025820353279,-0.6973932503066975,0.013354376071025686,0.0017062803059826308,1e-08
Orpaanporras,0.0020065468224409683,0.00784684046631367,6871.0,6309.0,-0.13235655140757024,-0.11973345827137559,-0.5567927353610304,-0.5661788856063124,0.012623093136194655,0.0020065568224409682,0.00784685046631367
Rummunlyöjänkatu,0.0017175178562600548,0.00010067114093959733,10413.0,10331.0,-0.3057500221446991,-0.29684150564078615,-0.47076269750942706,-0.4692205584292135,0.008908516503912944,0.0017175278562600548,0.00010068114093959732
Esterinportti,0.003357855213506928,0.04313199105145414,64954.0,62394.0,0.6783167006860296,0.6870245480116921,0.8539590118254954,0.7858618353602689,0.008707847325662543,0.003357865213506928,0.04313200105145414
Louhentori,0.001723886100087267,8.993513428439738e-05,12715.0,12866.0,-0.301929602640415,-0.2970869731867923,-0.4148504594703557,-0.40810933033524394,0.004842629453622738,0.001723896100087267,8.994513428439737e-05
Komentajankatu,0.0017220793637242968,0.0,10534.0,10769.0,-0.3030134950018688,-0.2991432458234928,-0.46782378317288165,-0.45866169535025547,0.0038702491783760284,0.0017220893637242968,1e-08
