epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.005072536743095805,0.005784783645399979,0.22728004339497102,0.005072536743095805,0.005784783645399979
2,0.004381941697154675,0.005786070500367454,0.22427136932607844,0.004381941697154675,0.005786070500367454
3,0.004354710158358719,0.005784697581215629,0.21568082956064022,0.004354710158358719,0.005784697581215629
4,0.004325004793035107,0.005782572386254158,0.2242708053684392,0.004325004793035107,0.005782572386254158
5,0.004284558171826986,0.005880687851458788,0.22107537893205678,0.004284558171826986,0.005880687851458788
6,0.004268174005236717,0.005770082302790668,0.21845383165311402,0.004268174005236717,0.005770082302790668
7,0.004254159309165252,0.005771054570297045,0.21844654824696014,0.004254159309165252,0.005771054570297045
8,0.004233680753743336,0.005761186492496303,0.22278535279642672,0.004233680753743336,0.005761186492496303
9,0.004214251812006678,0.0057814120414799875,0.2158185340940865,0.004214251812006678,0.0057814120414799875
10,0.004224304527592575,0.005756609524334115,0.21623112098283162,0.004224304527592575,0.005756609524334115
11,0.00420219425652777,0.005807802430354059,0.23659337438834482,0.00420219425652777,0.005807802430354059
12,0.00419106621636949,0.00578797804856939,0.21660433581769378,0.00419106621636949,0.00578797804856939
13,0.004211415043814228,0.005804763541423849,0.23821532233944828,0.004211415043814228,0.005804763541423849
14,0.004185681830295512,0.0057502924464643,0.2208939422753563,0.004185681830295512,0.0057502924464643
