epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09201628570595095,0.26252792882067816,0.8866859509623956,0.09201628570595095,0.26252792882067816
2,0.09122830256819725,0.2616521471313068,0.8795263063862074,0.09122830256819725,0.2616521471313068
3,0.09108567327981995,0.26143078399556025,0.8741965386446617,0.09108567327981995,0.26143078399556025
4,0.09107602808263994,0.26123873570135664,0.8702564025383147,0.09107602808263994,0.26123873570135664
5,0.09090343904831717,0.2610590255686215,0.8825747799969913,0.09090343904831717,0.2610590255686215
6,0.09090298570452197,0.2610471727592604,0.876412213406749,0.09090298570452197,0.2610471727592604
7,0.09080373249467343,0.26104990180049625,0.8825535031531665,0.09080373249467343,0.26104990180049625
8,0.0907431079014655,0.2608925423451832,0.8887164554707145,0.0907431079014655,0.2608925423451832
9,0.09074012712845879,0.26092325363840374,0.8794922551454264,0.09074012712845879,0.26092325363840374
10,0.09077929669330197,0.2609183926667486,0.8848858163700954,0.09077929669330197,0.2609183926667486
11,0.0907242024737981,0.2606609453048025,0.8887425099449151,0.0907242024737981,0.2606609453048025
12,0.09067776144271897,0.26089674127953394,0.8780541003174666,0.09067776144271897,0.26089674127953394
13,0.0907080118514357,0.26083407018865856,0.8867110509548742,0.0907080118514357,0.26083407018865856
14,0.09066701842652213,0.2608072598065649,0.8882972321018311,0.09066701842652213,0.2608072598065649
