epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09236083053533108,0.261805884540081,0.8805056991322152,0.09236083053533108,0.261805884540081
2,0.09108334725662585,0.26115119670118603,0.8808026671144688,0.09108334725662585,0.26115119670118603
3,0.0909758833267035,0.2611203278814043,0.877506765286817,0.0909758833267035,0.2611203278814043
4,0.09098524588250345,0.260983336184706,0.873188387241118,0.09098524588250345,0.260983336184706
5,0.09100083321813614,0.2610567680427006,0.874621173401907,0.09100083321813614,0.2610567680427006
6,0.0908770750487043,0.26097200917346136,0.8814389996851092,0.0908770750487043,0.26097200917346136
7,0.09082586432416592,0.2609688767365047,0.8828309945266339,0.09082586432416592,0.2609688767365047
8,0.0909072324753769,0.2608226069382259,0.8848882921600826,0.0909072324753769,0.2608226069382259
9,0.09083026293064317,0.2610520316021783,0.8796389405161245,0.09083026293064317,0.2610520316021783
10,0.09079527512433068,0.2609240359493664,0.8934549035985712,0.09079527512433068,0.2609240359493664
11,0.09076119052065958,0.26087428842272076,0.8992800226016147,0.09076119052065958,0.26087428842272076
12,0.09075682778512278,0.26082504966429304,0.8826395046601926,0.09075682778512278,0.26082504966429304
13,0.09072819862875246,0.2608973713857787,0.8963763719464614,0.09072819862875246,0.2608973713857787
14,0.09073907221036573,0.2607774298105921,0.8862178538488007,0.09073907221036573,0.2607774298105921
