aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,DE,DE,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8731974560915764,2.7077856582925524,6.288152281949842,1.7865306415153785,0.8715614394876878,2.043790175530003,5.525369052380317,1.348442688670875,true,56,"{""DE"": 1.0}"
