epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09235878216643487,0.26179334840604235,0.8802813600411137,0.09235878216643487,0.26179334840604235
2,0.09107263386249542,0.26112559863499235,0.8806754241245838,0.09107263386249542,0.26112559863499235
3,0.09096387217962934,0.2610903275864465,0.877287668401444,0.09096387217962934,0.2610903275864465
4,0.09097297026986076,0.26095631399324964,0.8731974560915764,0.09097297026986076,0.26095631399324964
5,0.09098820646684017,0.261027281837804,0.8744905111670866,0.09098820646684017,0.261027281837804
6,0.09086434416953594,0.2609435703073229,0.8813529875985839,0.09086434416953594,0.2609435703073229
7,0.09081303784924169,0.260940069598811,0.8828947833766101,0.09081303784924169,0.260940069598811
8,0.090894449742571,0.26079609457935604,0.8847742021257268,0.090894449742571,0.26079609457935604
9,0.09081743831836409,0.2610234501106398,0.8796805063568798,0.09081743831836409,0.2610234501106398
10,0.0907825376357763,0.2608977598803384,0.8936172358829545,0.0907825376357763,0.2608977598803384
11,0.0907487655959783,0.26084759724991663,0.8992972409667341,0.0907487655959783,0.26084759724991663
12,0.09074409594458918,0.26079800724983215,0.8826031493105886,0.09074409594458918,0.26079800724983215
13,0.09071558203187681,0.26086969673633575,0.8964149853698672,0.09071558203187681,0.26086969673633575
14,0.09072635899628362,0.2607511154242924,0.8862495692025493,0.09072635899628362,0.2607511154242924
