aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8702564025383147,2.6986654500553025,6.234921500738258,1.780513351548963,0.8688578050526792,2.0374502191641692,5.49731862753192,1.3442597407781032,true,56,"{""SD"": 0.30046069622039795, ""DE"": 0.27306103706359863, ""DC"": 0.11084431409835815, ""ATD"": 0.31563401222229004}"
