aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,SD+DE+DC+ATD,SD+DE+DC+ATD,equal,A3T_GCN_graph_fusion,8,1,11,32,0.1,40,20,10,15813,1704,4631,0.21607742872402433,60.17104607109828,126.75505770599639,0.5918271714088238,0.23421795843205895,49.32133547193758,151.4897649520886,0.4851121655417435,true,56,"{""SD"": 0.25, ""DE"": 0.25, ""DC"": 0.25, ""ATD"": 0.25}"
