aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,ATD,ATD,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.21651884780927436,60.2939679712342,127.72510258964164,0.5930362000897559,0.2352307557602695,49.534609112969015,152.93744171083804,0.48720987106540276,true,56,"{""ATD"": 1.0}"
