aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,DC,DC,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,15,5,15813,1704,4631,0.886216301349917,2.7481571026115197,6.6331068859312685,1.8131667314500401,0.8822390339990795,2.0688288724846355,5.730255759625145,1.364962607518985,true,56,"{""DC"": 1.0}"
