epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09185707178567687,0.26157923468521665,0.8838641212521776,0.09185707178567687,0.26157923468521665
2,0.0909793656920233,0.2607836052775383,0.8772914291986319,0.0909793656920233,0.2607836052775383
3,0.0908729811950076,0.2607202125447137,0.8727067068114602,0.0908729811950076,0.2607202125447137
4,0.09089834789835638,0.26063861697912216,0.8692169116869781,0.09089834789835638,0.26063861697912216
5,0.09075005749060262,0.2605371879679816,0.8818271237329224,0.09075005749060262,0.2605371879679816
6,0.0907682495852632,0.2605847812124661,0.876291894537943,0.0907682495852632,0.2605847812124661
7,0.09068489873841885,0.26064215494053705,0.8823228884438011,0.09068489873841885,0.26064215494053705
8,0.09063541168166746,0.2605202889868191,0.8881907720880475,0.09063541168166746,0.2605202889868191
9,0.09064263045307129,0.26058075789894375,0.8786412900675572,0.09064263045307129,0.26058075789894375
10,0.09069057668168698,0.2606094011238643,0.8840171005797106,0.09069057668168698,0.2606094011238643
11,0.09064301818368896,0.2603759914636612,0.8878155293047797,0.09064301818368896,0.2603759914636612
12,0.09060388118509323,0.2606393886463983,0.8773057494280123,0.09060388118509323,0.2606393886463983
13,0.09063975816412319,0.2605879328080586,0.8860936774695528,0.09063975816412319,0.2605879328080586
14,0.0906013350693449,0.2605707049369812,0.8879942243321407,0.0906013350693449,0.2605707049369812
