aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,SD+DE+DC+ATD,SD+DE+DC+ATD,equal,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8744061267170993,2.711533746382547,6.313945443133787,1.7890035382158127,0.873388853105131,2.04807541559312,5.557015870505946,1.3512699850839283,true,56,"{""SD"": 0.25, ""DE"": 0.25, ""DC"": 0.25, ""ATD"": 0.25}"
