epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09246841451573756,0.26270586039338795,0.8810326107673977,0.09246841451573756,0.26270586039338795
2,0.09131466975856212,0.2620939165353775,0.8826942536764184,0.09131466975856212,0.2620939165353775
3,0.09120425206398772,0.26199801159756525,0.8772038365052482,0.09120425206398772,0.26199801159756525
4,0.09121192709332512,0.26187718021018164,0.8744061267170993,0.09121192709332512,0.26187718021018164
5,0.0912293991254222,0.26191254066569464,0.875143536715732,0.0912293991254222,0.26191254066569464
6,0.09110651606874119,0.26182712082351955,0.8825648433122022,0.09110651606874119,0.26182712082351955
7,0.09105727461076552,0.2618042730859348,0.8837515601270753,0.09105727461076552,0.2618042730859348
8,0.09113673637470891,0.2616937149848257,0.884338981065295,0.09113673637470891,0.2616937149848257
9,0.09105684590195456,0.26186782653842655,0.8831330605055505,0.09105684590195456,0.26186782653842655
10,0.09102100668655287,0.2617499349372728,0.8947248918434356,0.09102100668655287,0.2617499349372728
11,0.09098561612829086,0.26171486718314035,0.9001791143768142,0.09098561612829086,0.26171486718314035
12,0.09098161114079337,0.2616702254329409,0.8846491901538562,0.09098161114079337,0.2616702254329409
13,0.09095166948053145,0.26171160489320755,0.8968724890282491,0.09095166948053145,0.26171160489320755
14,0.09096335823978147,0.2616320624947548,0.8873512130753589,0.09096335823978147,0.2616320624947548
