epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.09201111115755574,0.2624989439334188,0.8866436568973255,0.09201111115755574,0.2624989439334188
2,0.09121672965345844,0.2616149421249117,0.8793096244871403,0.09121672965345844,0.2616149421249117
3,0.09107295549925297,0.2613925241998264,0.8742046432779311,0.09107295549925297,0.2613925241998264
4,0.09106351537329535,0.2612026333808899,0.8702555700020145,0.09106351537329535,0.2612026333808899
5,0.09089072120766487,0.2610231190919876,0.8825172457671728,0.09089072120766487,0.2610231190919876
6,0.09089035739100748,0.26101119816303253,0.8765135473614011,0.09089035739100748,0.26101119816303253
7,0.090791329380966,0.26101480956588474,0.8827492471623118,0.090791329380966,0.26101480956588474
8,0.09073038657586421,0.26085728513342993,0.888753329795717,0.09073038657586421,0.26085728513342993
9,0.09072707959961507,0.26088513114622663,0.8793766770644108,0.09072707959961507,0.26088513114622663
10,0.09076612268484407,0.26088029039757593,0.8847071397579548,0.09076612268484407,0.26088029039757593
11,0.09071053726778876,0.2606240415147373,0.8885790191524493,0.09071053726778876,0.2606240415147373
12,0.0906638088485887,0.26085526070424486,0.8778426958289445,0.0906638088485887,0.26085526070424486
13,0.09069389155915668,0.26079191054616657,0.8865978913631062,0.09069389155915668,0.26079191054616657
14,0.09065245314230842,0.2607642209955624,0.8882760338861044,0.09065245314230842,0.2607642209955624
