aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,DE,DE,single,A3T_GCN_graph_fusion,8,1,11,32,0.1,40,24,14,15813,1704,4631,0.24847047424325283,34.59576606701847,71.79992875847742,0.6731864405285667,0.2669731866651319,28.109445982859498,78.94922856385001,0.5469714950024235,true,56,"{""DE"": 1.0}"
