aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,ATD,ATD,single,A3T_GCN_graph_fusion,8,1,11,32,0.1,40,20,10,15813,1704,4631,0.21607714022176644,60.17096573192193,126.81487247260524,0.5918263812130304,0.23423825421256547,49.32560933294179,151.59869561508302,0.48515420215626615,true,56,"{""ATD"": 1.0}"
