epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.0924705074679467,0.2626746509756361,0.8809288405513812,0.0924705074679467,0.2626746509756361
2,0.091270818645435,0.2618105315736362,0.8820491444990678,0.091270818645435,0.2618105315736362
3,0.09110621648329881,0.26155405172279905,0.8766663321409629,0.09110621648329881,0.26155405172279905
4,0.09107643317791723,0.26130063831806183,0.8736266263612893,0.09107643317791723,0.26130063831806183
5,0.09106507759180761,0.26127091901642935,0.8744527642336287,0.09106507759180761,0.26127091901642935
6,0.09091962300120823,0.2611107975244522,0.8816275560631626,0.09091962300120823,0.2611107975244522
7,0.0908510502908499,0.26104213510240826,0.8830163575514834,0.0908510502908499,0.26104213510240826
8,0.09091709956767098,0.2608607145292418,0.884120371550774,0.09091709956767098,0.2608607145292418
9,0.09082749882532705,0.26104201695748736,0.8808227240281082,0.09082749882532705,0.26104201695748736
10,0.09078180327290489,0.2608861029148102,0.8944997783867636,0.09078180327290489,0.2608861029148102
11,0.09073989435790046,0.2608101474387305,0.8998925784540256,0.09073989435790046,0.2608101474387305
12,0.09072861339776747,0.26074409165552687,0.8832281301962053,0.09072861339776747,0.26074409165552687
13,0.0906962159900896,0.26079477689095903,0.8964072155086975,0.0906962159900896,0.26079477689095903
14,0.09070377051830292,0.260669717831271,0.886530462707677,0.09070377051830292,0.260669717831271
