aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8736266263612893,2.7091165154694568,6.293082019995814,1.7874087084771186,0.8724476511456681,2.0458683201081813,5.539174695415778,1.3498137975527928,true,56,"{""SD"": 0.29288408160209656, ""DE"": 0.2725161015987396, ""DC"": 0.12700054049491882, ""ATD"": 0.3075993061065674}"
