milestone,aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights,graph_source,run_dir
M3.1_single_graph,community,DC,DC,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.2163142391442171,60.23699062989685,127.40499792470564,0.5924757853893328,0.2350937748356795,49.50576383492037,152.44268172342913,0.48692615621530927,true,56,"{""DC"": 1.0}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\train,data\artifacts\experiments\stgnn_milestones_seed52\runs\m31_single_community_dc
M3.1_single_graph,station,ATD,ATD,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8692169116869781,2.6954419885122807,6.21195513016773,1.778386590591825,0.8678911364055384,2.035183404921928,5.479482806927774,1.3427641522739004,true,56,"{""ATD"": 1.0}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\train,data\artifacts\experiments\stgnn_milestones_seed52\runs\m31_single_station_atd
M3.2_multi_graph_fusion,community,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.21650296085786178,60.289543934484875,127.69476065120001,0.5929926863846349,0.23520069292449458,49.52827851723495,152.86001220375644,0.4871476049289258,true,56,"{""SD"": 0.2278086245059967, ""DE"": 0.25135546922683716, ""DC"": 0.26690590381622314, ""ATD"": 0.2539300322532654}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\train,data\artifacts\experiments\stgnn_milestones_seed52\runs\m32_fusion_learned_community
M3.2_multi_graph_fusion,station,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8702564025383147,2.6986654500553025,6.234921500738258,1.780513351548963,0.8688578050526792,2.0374502191641692,5.49731862753192,1.3442597407781032,true,56,"{""SD"": 0.30046069622039795, ""DE"": 0.27306103706359863, ""DC"": 0.11084431409835815, ""ATD"": 0.31563401222229004}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\train,data\artifacts\experiments\stgnn_milestones_seed52\runs\m32_fusion_learned_station
M3.leakage_sensitivity_baseline,station,DE,DE,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8702914185826176,2.698774034822599,6.248425782313756,1.7805849931182958,0.8685738491403682,2.0367843495219717,5.499289291394891,1.343820416300777,true,56,"{""DE"": 1.0}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\train,data\artifacts\experiments\stgnn_milestones_seed52\runs\leakage_base_single_de_station
M3.leakage_sensitivity_leaky,station,DE,DE,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,4,15813,1704,4631,0.8702368599669379,2.698604848533698,6.243849363186851,1.7804733681496354,0.8685714997416007,2.0367788402395486,5.497167937288171,1.3438167814112016,true,56,"{""DE"": 1.0}",C:\Users\stefa\OneDrive\Documents\uni\master's\EIT\Aalto\multidisciplinary_research\data\artifacts\graphs\leaky_full,data\artifacts\experiments\stgnn_milestones_seed52\runs\leakage_leaky_single_de_station
