epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.005066654160468568,0.0057848425515528235,0.22733859350192084,0.005066654160468568,0.0057848425515528235
2,0.0043811281352499195,0.005786187381350568,0.22429307582928587,0.0043811281352499195,0.005786187381350568
3,0.004353900293579265,0.005784923293893891,0.21564551873166607,0.004353900293579265,0.005784923293893891
4,0.004324352615625567,0.005782378588004836,0.22420753187454648,0.004324352615625567,0.005782378588004836
5,0.004284061544064072,0.005879405387012022,0.22078415861094824,0.004284061544064072,0.005879405387012022
6,0.00426780316798437,0.00577012324772243,0.21845786122821073,0.00426780316798437,0.00577012324772243
7,0.004253725024623676,0.005770854518881866,0.2184646926521859,0.004253725024623676,0.005770854518881866
8,0.004233463288044497,0.005761001392134598,0.2227804425222032,0.004233463288044497,0.005761001392134598
9,0.004213928217781828,0.005781559323492859,0.21578936445447328,0.004213928217781828,0.005781559323492859
10,0.004224101432614149,0.005756185074070734,0.21623343922130006,0.004224101432614149,0.005756185074070734
11,0.0042019362679697695,0.005806715227663517,0.2365391165755975,0.0042019362679697695,0.005806715227663517
12,0.004190950182213959,0.005787639196829072,0.21660354289534786,0.004190950182213959,0.005787639196829072
13,0.004211381874835839,0.005804027297667095,0.23802813795808356,0.004211381874835839,0.005804027297667095
14,0.004185554667210747,0.005749966516824705,0.22083139561032114,0.004185554667210747,0.005749966516824705
