aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
station,SD+DE+DC+ATD,SD+DE+DC+ATD,learned,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,3,15813,1704,4631,0.8791645918317137,2.7262897485936746,6.350606192560187,1.798739186979486,0.8781586772903249,2.05926053619051,5.586923607481434,1.3586496536389654,true,56,"{""SD"": 0.2812083959579468, ""DE"": 0.2808563709259033, ""DC"": 0.13678549230098724, ""ATD"": 0.30114975571632385}"
