aggregation,graph,graph_set,fusion_mode,model,history,horizon,input_channels,hidden_dim,dropout,epochs_requested,epochs_ran,best_epoch,train_windows,validation_windows,test_windows,validation_wmape,validation_mae,validation_rmse,validation_mase,test_wmape,test_mae,test_rmse,test_mase,preprocessing_enabled,selected_residual_lag,fusion_weights
community,DC,DC,single,A3T_GCN_graph_fusion,8,1,11,64,0.1,120,14,3,15813,1704,4631,0.21551616699808687,60.01475161050258,124.61828522671625,0.5902898986744937,0.2353904240342789,49.568231865721884,151.94418122549004,0.48754057594683686,true,56,"{""DC"": 1.0}"
