epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.005096948311303652,0.00578579625913075,0.22765266989663965,0.005096948311303652,0.00578579625913075
2,0.004387225352054942,0.0057848055314804825,0.2240304287975035,0.004387225352054942,0.0057848055314804825
3,0.0043588756600530035,0.005784572434744665,0.2157474757304453,0.0043588756600530035,0.005784572434744665
4,0.004327778031321002,0.005782808360111501,0.22456850388025199,0.004327778031321002,0.005782808360111501
5,0.004286787923305265,0.005885055405087769,0.2213589519212448,0.004286787923305265,0.005885055405087769
6,0.004270414589911759,0.005770723535014051,0.21848957895828516,0.004270414589911759,0.005770723535014051
7,0.004255802781816812,0.005771757668948599,0.21823072108853817,0.004255802781816812,0.005771757668948599
8,0.004234736525235818,0.005761520754146788,0.2226405382206264,0.004234736525235818,0.005761520754146788
9,0.004215369726749017,0.005782051444319742,0.21587658885803485,0.004215369726749017,0.005782051444319742
10,0.004224772909618614,0.005757515618045416,0.2160935534798991,0.004224772909618614,0.005757515618045416
11,0.004202902550816596,0.005811998986506036,0.23741594462611243,0.004202902550816596,0.005811998986506036
12,0.004191587645290119,0.0057878904210935745,0.21656783810866237,0.004191587645290119,0.0057878904210935745
13,0.0042115780431026175,0.005808117250645799,0.23886311098946733,0.0042115780431026175,0.005808117250645799
14,0.004186144949222404,0.005751008101339851,0.22108519806296434,0.004186144949222404,0.005751008101339851
