epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.0050667137050280165,0.0057848800040249315,0.22735629175976313,0.0050667137050280165,0.0057848800040249315
2,0.004381210976956232,0.005786183223660503,0.22429005495439833,0.004381210976956232,0.005786183223660503
3,0.004354013437067249,0.005784942302852869,0.21564692574826322,0.004354013437067249,0.005784942302852869
4,0.004324431281401625,0.005782409870464887,0.22423985525753126,0.004324431281401625,0.005782409870464887
5,0.004284145359340455,0.0058799633490187785,0.2208414081017222,0.004284145359340455,0.0058799633490187785
6,0.004267884430573171,0.005770172707603446,0.21845297613126582,0.004267884430573171,0.005770172707603446
7,0.004253809071791869,0.005770929390564561,0.21844339139791316,0.004253809071791869,0.005770929390564561
8,0.004233500519354317,0.005761032890794533,0.2227678448346166,0.004233500519354317,0.005761032890794533
9,0.00421399568139966,0.005781601083331874,0.2157964023331025,0.00421399568139966,0.005781601083331874
10,0.004224116317815178,0.005756316473707557,0.21621850242316198,0.004224116317815178,0.005756316473707557
11,0.004201975226732752,0.005807258504708963,0.23664272263261044,0.004201975226732752,0.005807258504708963
12,0.004190963455438314,0.0057876946105222616,0.21660125382964654,0.004190963455438314,0.0057876946105222616
13,0.004211360473193288,0.005804477126470634,0.23812687162740315,0.004211360473193288,0.005804477126470634
14,0.004185580040117906,0.005750076595826873,0.22085400438651817,0.004185580040117906,0.005750076595826873
